File,extroversion,neuroticism,agreeableness,conscientiousness,openness
b9bf62905c_2.mp4,0.3856741786003113,0.3745791316032409,0.3745791316032409,0.6429541707038879,0.4326820373535156
0b1b1a67eb_29.mp4,0.4430161714553833,0.1050611138343811,0.1050611138343811,0.4920645356178283,0.4897756576538086
3aabfe0590_18.mp4,0.4866296648979187,0.652336061000824,0.652336061000824,0.5824450850486755,0.5450058579444885
84125c414e_15.mp4,0.4166473150253296,0.3883344531059265,0.3883344531059265,0.2868587374687195,0.6556444764137268
e3a40d1a75_54.mp4,0.357255756855011,0.1165508925914764,0.1165508925914764,0.276948481798172,0.5570250749588013
81ef830580_76.mp4,0.4528697729110718,0.397410899400711,0.397410899400711,0.4021210074424743,0.4380847513675689
40bb63a7fd_46.mp4,0.3137550354003906,0.8364614844322205,0.8364614844322205,0.822486400604248,0.5296429991722107
1680004fab_3.mp4,0.4841434955596924,0.5627275705337524,0.5627275705337524,0.5566076040267944,0.606289267539978
d101e676ba_10.mp4,0.4195010364055633,0.226125493645668,0.226125493645668,0.5688186287879944,0.6455453634262085
eb87c332e2_13.mp4,0.5130621790885925,0.3306938707828522,0.3306938707828522,0.5603938698768616,0.442309558391571
4c08eeaf99_141.mp4,0.6012207269668579,0.5698381662368774,0.5698381662368774,0.5077386498451233,0.6412838101387024
715fe6b19b_2.mp4,0.4420122802257538,0.4294616878032684,0.4294616878032684,0.3613415062427521,0.5401596426963806
5783b084a8_2.mp4,0.7002571821212769,0.7541767358779907,0.7541767358779907,0.6863479614257812,0.731183648109436
0b1b1a67eb_15.mp4,0.2894120514392853,0.4010092318058014,0.4010092318058014,0.504108726978302,0.4860204458236694
4b08571b97_7.mp4,0.6009779572486877,0.582396388053894,0.582396388053894,0.4724247455596924,0.68977952003479
3aabfe0590_24.mp4,0.3641626238822937,0.4435204863548279,0.4435204863548279,0.3807522058486938,0.5506560802459717
99ae4f4c9b_10.mp4,0.5295453667640686,0.51109379529953,0.51109379529953,0.5483327507972717,0.5961945652961731
bfcf904423_1.mp4,0.4631315469741821,0.5395638346672058,0.5395638346672058,0.5787554979324341,0.5911391377449036
c33dad9f29_5.mp4,0.4659018814563751,0.5173484086990356,0.5173484086990356,0.5455015897750854,0.5477569103240967
e8477b04ec_11.mp4,0.3365468978881836,0.4785268902778625,0.4785268902778625,0.2089941650629043,0.4666618108749389
2457d01ae7_16.mp4,0.1915274113416671,0.2149122059345245,0.2149122059345245,0.0394667163491249,0.5620211958885193
0a368dff45_2.mp4,0.0408081710338592,0.3695573806762695,0.3695573806762695,0.5655046701431274,0.4713065326213836
5990ff1239_19.mp4,0.4866366684436798,0.8419599533081055,0.8419599533081055,0.6596449613571167,0.7285664677619934
4b8d550db2_32.mp4,0.5190250873565674,0.5171248316764832,0.5171248316764832,0.488287091255188,0.6032585501670837
4fdf48c5b7_48.mp4,0.5800641179084778,0.6180911064147949,0.6180911064147949,0.6757147312164307,0.3596385717391968
4b8d550db2_26.mp4,0.5886893272399902,0.5421448945999146,0.5421448945999146,0.5372418761253357,0.6139506697654724
a0d68ece5b_5.mp4,0.5508741736412048,0.65143883228302,0.65143883228302,0.5769422650337219,0.6086845397949219
21ad80e26e_13.mp4,0.6140899658203125,0.7170135378837585,0.7170135378837585,0.2701587080955505,0.621464192867279
61476146da_23.mp4,0.4552411139011383,0.4344997107982635,0.4344997107982635,0.3841458261013031,0.5931323766708374
17becab0e7_14.mp4,0.759476900100708,0.6007420420646667,0.6007420420646667,0.565240204334259,0.4061049520969391
1efc90d19f_4.mp4,0.5424672365188599,0.5409177541732788,0.5409177541732788,0.3830054998397827,0.6326783895492554
5990ff1239_25.mp4,0.4858215153217315,0.7799132466316223,0.7799132466316223,0.3114418983459472,0.6701104640960693
e8477b04ec_39.mp4,0.4919557571411133,0.3805233240127563,0.3805233240127563,0.2979318797588348,0.3824453949928283
5990ff1239_31.mp4,0.5105277895927429,0.9355849623680116,0.9355849623680116,0.6263179183006287,0.8433642983436584
4fdf48c5b7_60.mp4,0.6244797706604004,0.544614315032959,0.544614315032959,0.8514357209205627,0.6577795147895813
2db735a1d8_9.mp4,0.3489626944065094,0.4237253665924072,0.4237253665924072,0.4145302772521972,0.5405922532081604
7a393124cb_15.mp4,0.6116732358932495,0.6092910766601562,0.6092910766601562,0.5038291811943054,0.6987488865852356
95a8d39321_3.mp4,0.4699598252773285,0.5564347505569458,0.5564347505569458,0.4683606028556824,0.5656675100326538
4f2dda223f_18.mp4,0.5837171077728271,0.4782126843929291,0.4782126843929291,0.5065209269523621,0.6695069074630737
d858a95536_115.mp4,0.2628216743469238,0.2713307440280914,0.2713307440280914,0.7367381453514099,0.5536898374557495
99a718fbeb_6.mp4,0.2130002230405807,0.2717195749282837,0.2717195749282837,0.415600061416626,0.3366609811782837
ef2f7d7dbf_39.mp4,0.5197700262069702,0.4370660483837127,0.4370660483837127,0.3810875117778778,0.4861343502998352
a2dd854c9c_18.mp4,0.6534632444381714,0.4748792350292206,0.4748792350292206,0.5988592505455017,0.5886977314949036
dad8f52d67_6.mp4,0.4147626757621765,0.1937487870454788,0.1937487870454788,0.9036447405815125,0.4968459606170654
4c08eeaf99_17.mp4,0.3324667811393738,0.3085112273693084,0.3085112273693084,0.4215757548809051,0.4416499733924866
8672769492_9.mp4,0.6384743452072144,0.5889495611190796,0.5889495611190796,0.4796238541603088,0.6784017086029053
480f40cc10_6.mp4,0.3741715848445892,0.4812825620174408,0.4812825620174408,0.5902950763702393,0.5447192192077637
d858a95536_101.mp4,0.9153581857681274,0.2212790697813034,0.2212790697813034,0.6248505711555481,0.7399331331253052
d858a95536_59.mp4,0.1476965993642807,0.2098211199045181,0.2098211199045181,0.877612292766571,0.33801931142807
daca3c1672_17.mp4,0.4757936894893646,0.465984582901001,0.465984582901001,0.5328809022903442,0.6923962831497192
244d898e60_1.mp4,0.4165567457675934,0.4759005606174469,0.4759005606174469,0.4717313349246979,0.5361612439155579
17becab0e7_8.mp4,0.4530603885650635,0.5562350749969482,0.5562350749969482,0.5457717776298523,0.586580753326416
cccd9e16ac_7.mp4,0.2339037507772445,0.4034063816070556,0.4034063816070556,0.506630003452301,0.4028513729572296
d858a95536_129.mp4,0.8113237619400024,0.2988313436508178,0.2988313436508178,0.7186868190765381,0.7166832685470581
1a0f97af1e_59.mp4,0.1095867976546287,0.0621711872518062,0.0621711872518062,0.3156315684318542,0.2883802950382232
6df776419c_10.mp4,0.4231931865215301,0.391129195690155,0.391129195690155,0.4222097992897033,0.6073944568634033
4c08eeaf99_2.mp4,0.4017287790775299,0.43328458070755,0.43328458070755,0.3471913337707519,0.54192715883255
4f2dda223f_24.mp4,0.5387495160102844,0.5582395195960999,0.5582395195960999,0.5120022892951965,0.6132755279541016
