"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.extroversion_video1","Input.extroversion_video2","Input.extroversion_value1","Input.extroversion_value2","Input.neuroticism_video1","Input.neuroticism_video2","Input.neuroticism_value1","Input.neuroticism_value2","Input.agreeableness_video1","Input.agreeableness_video2","Input.agreeableness_value1","Input.agreeableness_value2","Input.conscientiousness_video1","Input.conscientiousness_video2","Input.conscientiousness_value1","Input.conscientiousness_value2","Input.openness_video1","Input.openness_video2","Input.openness_value1","Input.openness_value2","Answer.h11","Answer.h12.Female","Answer.h12.Male","Answer.h12.Other","Answer.h12.Prefer not to say","Answer.h13.Hispanic or Latino","Answer.h13.Not Hispanic or Latino","Answer.h13.Prefer not to say","Answer.h14.American Indian or Alaska Native","Answer.h14.Asian","Answer.h14.Black or African American","Answer.h14.Native Hawaiian or Other Pacific Islander","Answer.h14.Prefer not to say","Answer.h14.White","Answer.hA.left","Answer.hA.right","Answer.hC.left","Answer.hC.right","Answer.hE.left","Answer.hE.right","Answer.hN.left","Answer.hN.right","Answer.hO.left","Answer.hO.right","Answer.hTLeft.left","Answer.hTLeft.right","Answer.hTRight.left","Answer.hTRight.right","Approve","Reject"
"3IZPORCT1F3NFJ4TWTDV449UCSYHR9","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:30 PST 2025","9","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:30 PST 2025","","","3FE7TXL1LJHMBCK5QVQQ0UPGGJ72QF","AKVDY8OXNMQED","Submitted","Sat Jan 11 12:59:13 PST 2025","Sat Jan 11 13:14:16 PST 2025","Tue Jan 14 13:14:16 PST 2025","","","","903","0% (0/0)","0% (0/0)","0% (0/0)","https://www.cs.umb.edu/~srikark/selected_videos/a1efe8642e_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0ebcafdc7c_27.mp4","0.25","0.5","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_19.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4","0.5","1","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_21.mp4","1","0.75","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_16.mp4","1","0.5","https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_6.mp4","0.25","0","72","false","true","false","false","false","true","false","false","false","false","false","false","true","true","false","true","false","false","true","true","false","true","false","true","false","false","true"
"3IZPORCT1F3NFJ4TWTDV449UCSYHR9","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:30 PST 2025","9","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:30 PST 2025","","","31EUONYN2WXSNR5RZSIXDURRYGJOV2","A299J4PKHAEU9H","Rejected","Sat Jan 11 13:29:56 PST 2025","Sat Jan 11 13:32:05 PST 2025","Tue Jan 14 13:32:05 PST 2025","","Sat Jan 11 13:39:09 PST 2025","Failed attention check question","129","1% (1/79)","0% (0/78)","0% (0/78)","https://www.cs.umb.edu/~srikark/selected_videos/a1efe8642e_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0ebcafdc7c_27.mp4","0.25","0.5","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_19.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4","0.5","1","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_21.mp4","1","0.75","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_16.mp4","1","0.5","https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_6.mp4","0.25","0","35","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","true","true","false","false","true","true","false","false","true"
"3IZPORCT1F3NFJ4TWTDV449UCSYHR9","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:30 PST 2025","9","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:30 PST 2025","","","384PI804XTVRSIW43CBHC6B2199S0B","AE03LUY7RH400","Rejected","Sat Jan 11 13:32:16 PST 2025","Sat Jan 11 13:34:43 PST 2025","Tue Jan 14 13:34:43 PST 2025","","Sat Jan 11 13:39:58 PST 2025","Failed attention check","147","0% (0/33)","0% (0/33)","0% (0/33)","https://www.cs.umb.edu/~srikark/selected_videos/a1efe8642e_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0ebcafdc7c_27.mp4","0.25","0.5","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_19.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4","0.5","1","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_21.mp4","1","0.75","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_16.mp4","1","0.5","https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_6.mp4","0.25","0","55","true","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","true","false","true","true","false","true","false","true","false","false","true"
"3IZPORCT1F3NFJ4TWTDV449UCSYHR9","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:30 PST 2025","9","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:30 PST 2025","","","3EA3QWIZ4JP3EDQZW25DSF7KPMBTI3","ASWZO1WY1UHEP","Submitted","Sat Jan 11 15:08:34 PST 2025","Sat Jan 11 15:10:15 PST 2025","Tue Jan 14 15:10:15 PST 2025","","","","101","100% (73/73)","0% (0/0)","0% (0/0)","https://www.cs.umb.edu/~srikark/selected_videos/a1efe8642e_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0ebcafdc7c_27.mp4","0.25","0.5","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_19.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4","0.5","1","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_21.mp4","1","0.75","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_16.mp4","1","0.5","https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_6.mp4","0.25","0","37","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","true","false","false","true","false","true","true","false","true","false","false","true"
"3IZPORCT1F3NFJ4TWTDV449UCSYHR9","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:30 PST 2025","9","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:30 PST 2025","","","3X0H8UUIT2IK08XPWJ42J1K62EWSWL","A1IU5OP7BBZHZ7","Submitted","Sat Jan 11 15:24:33 PST 2025","Sat Jan 11 15:30:24 PST 2025","Tue Jan 14 15:30:24 PST 2025","","","","351","100% (30/30)","0% (0/0)","0% (0/0)","https://www.cs.umb.edu/~srikark/selected_videos/a1efe8642e_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0ebcafdc7c_27.mp4","0.25","0.5","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_19.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4","0.5","1","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_21.mp4","1","0.75","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_16.mp4","1","0.5","https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_6.mp4","0.25","0","56","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","true","false","false","true","false","true","true","false","true","false","false","true"
"3IZPORCT1F3NFJ4TWTDV449UCSYHR9","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:30 PST 2025","9","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:30 PST 2025","","","3R8YZBNQ9ICTXDHBW77LWL6ORZ6Q7W","A2KJ983WWTEK4L","Rejected","Sat Jan 11 16:17:20 PST 2025","Sat Jan 11 16:22:01 PST 2025","Tue Jan 14 16:22:01 PST 2025","","Sat Jan 11 18:19:22 PST 2025","Failed attention check","281","64% (93/145)","0% (0/51)","0% (0/51)","https://www.cs.umb.edu/~srikark/selected_videos/a1efe8642e_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0ebcafdc7c_27.mp4","0.25","0.5","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_19.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4","0.5","1","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_21.mp4","1","0.75","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_16.mp4","1","0.5","https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_6.mp4","0.25","0","59","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","true","false","true","false","true","false","true","true","false","false","true"
"3IZPORCT1F3NFJ4TWTDV449UCSYHR9","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:30 PST 2025","9","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:30 PST 2025","","","3FIUS151DWWLDHYYME638KFFKFIGGW","A22KRF782ELLB0","Submitted","Sat Jan 11 16:43:38 PST 2025","Sat Jan 11 16:51:45 PST 2025","Tue Jan 14 16:51:45 PST 2025","","","","487","100% (55/55)","0% (0/0)","0% (0/0)","https://www.cs.umb.edu/~srikark/selected_videos/a1efe8642e_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0ebcafdc7c_27.mp4","0.25","0.5","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_19.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4","0.5","1","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_21.mp4","1","0.75","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_16.mp4","1","0.5","https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_6.mp4","0.25","0","43","false","true","false","false","false","true","false","false","false","false","false","false","true","true","false","false","true","false","true","false","true","true","false","true","false","false","true"
"3IZPORCT1F3NFJ4TWTDV449UCSYHR9","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:30 PST 2025","9","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:30 PST 2025","","","38F71OA9GUQFRRYPMXYG34Z0FN4MFN","A3QS7M912JGKFD","Rejected","Sat Jan 11 18:46:41 PST 2025","Sat Jan 11 18:49:43 PST 2025","Tue Jan 14 18:49:43 PST 2025","","Sun Jan 12 05:38:38 PST 2025","Failed attention test","182","95% (20/21)","0% (0/1)","0% (0/1)","https://www.cs.umb.edu/~srikark/selected_videos/a1efe8642e_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/0ebcafdc7c_27.mp4","0.25","0.5","https://www.cs.umb.edu/~srikark/selected_videos/7a393124cb_19.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_43.mp4","0.5","1","https://www.cs.umb.edu/~srikark/selected_videos/0e90f800ce_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_21.mp4","1","0.75","https://www.cs.umb.edu/~srikark/selected_videos/50a13bf3e8_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/d471c3cc18_16.mp4","1","0.5","https://www.cs.umb.edu/~srikark/selected_videos/f5853adc98_4.mp4","https://www.cs.umb.edu/~srikark/selected_videos/dfbe16e76b_6.mp4","0.25","0","44","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","true","false","true","true","false","false","true","false","true","false","true"
"35XW21VSVG812UNW23SYM67XFBPSLE","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:27 PST 2025","8","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:27 PST 2025","","","3ZOTGHDK5J5CVZON5XDS277KZCNSOZ","A299J4PKHAEU9H","Rejected","Sat Jan 11 12:58:52 PST 2025","Sat Jan 11 13:04:31 PST 2025","Tue Jan 14 13:04:31 PST 2025","","Sat Jan 11 13:38:08 PST 2025","Failed attention check question","339","1% (1/79)","0% (0/78)","0% (0/78)","https://www.cs.umb.edu/~srikark/selected_videos/84125c414e_14.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_58.mp4","0","0.75","https://www.cs.umb.edu/~srikark/selected_videos/3eeda30ea0_18.mp4","https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_31.mp4","0.25","0.75","https://www.cs.umb.edu/~srikark/selected_videos/178581d0ed_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_49.mp4","0","0.25","https://www.cs.umb.edu/~srikark/selected_videos/e3a65645cf_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_11.mp4","0.25","0.75","https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_36.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e388d3c0f1_2.mp4","1","0.75","47","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","true","false","true","true","false","true","false","true","false","false","true"
"35XW21VSVG812UNW23SYM67XFBPSLE","3ZKKG203TBH2O7ENEGEUIGQL92HYYC","Video Comparison","Compare personalities of people in videos","Research, personality, video","$0.10","Sat Jan 11 12:26:27 PST 2025","8","BatchId:5285601;OriginalHitTemplateId:928390828;","1200","259200","Sat Jan 18 12:26:27 PST 2025","","","3AAPLD8UCDB3IIFFQKNSS365P9PTH3","AE03LUY7RH400","Rejected","Sat Jan 11 13:27:40 PST 2025","Sat Jan 11 13:28:34 PST 2025","Tue Jan 14 13:28:34 PST 2025","","Sat Jan 11 13:39:31 PST 2025","Failed attention check","54","0% (0/33)","0% (0/33)","0% (0/33)","https://www.cs.umb.edu/~srikark/selected_videos/84125c414e_14.mp4","https://www.cs.umb.edu/~srikark/selected_videos/8672769492_58.mp4","0","0.75","https://www.cs.umb.edu/~srikark/selected_videos/3eeda30ea0_18.mp4","https://www.cs.umb.edu/~srikark/selected_videos/5990ff1239_31.mp4","0.25","0.75","https://www.cs.umb.edu/~srikark/selected_videos/178581d0ed_17.mp4","https://www.cs.umb.edu/~srikark/selected_videos/720fccf6b1_49.mp4","0","0.25","https://www.cs.umb.edu/~srikark/selected_videos/e3a65645cf_6.mp4","https://www.cs.umb.edu/~srikark/selected_videos/7bd0303cc6_11.mp4","0.25","0.75","https://www.cs.umb.edu/~srikark/selected_videos/2630e932f0_36.mp4","https://www.cs.umb.edu/~srikark/selected_videos/e388d3c0f1_2.mp4","1","0.75","55","true","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","true","false","true","false","true","false","true","true","false","false","true"
